File,DER,Miss Duration,Speaker Error Duration,False Alarm Duration
aggyz.rttm,0.9531336777196996,0.8670828569095066,0.014959367853642824,0.014959367853642712
aiqwk.rttm,0.979565948176362,0.875174933633425,0.028018236380424888,0.028018236380424826
auzru.rttm,0.9999024039704795,0.966475080066042,0.015026183087664569,0.015026183087664517
bvqnu.rttm,0.9857163892506893,0.9064407035320259,0.00800918920471938,0.00800918920471942
bvyvm.rttm,0.9738945416508177,0.8333325408900722,0.011597803347280222,0.01159780334728034
bxcfq.rttm,0.9886138775616897,0.9417708986825595,0.0007838639690507243,0.0007838639690506626
cadba.rttm,0.9592655966081164,0.854132344033919,0.010536795881283978,0.010536795881284023
clfcg.rttm,0.9763043577562578,0.8148549698520008,0.018224922346062322,0.018224922346062326
cpebh.rttm,0.998792479850539,0.9705821727449585,0.0007625528826855632,0.0007625528826855119
cqfmj.rttm,0.9783066195895143,0.9127013056289374,0.004163914854704354,0.004163914854704339
crorm.rttm,0.9972417205587901,0.8638334704609786,0.0002622925824491418,0.0002622925824491189
cwbvu.rttm,0.9511881708531595,0.8816206982405663,0.014538840323116253,0.014538840323116161
dlast.rttm,0.9895426304105526,0.8819500096719811,0.0017712967824541348,0.0017712967824541318
dohag.rttm,0.9634528016153456,0.832281675921252,0.0005032180716808554,0.0005032180716809733
dxokr.rttm,0.9776798362420669,0.8819211100407975,0.00469139562556653,0.0046913956255666585
dzsef.rttm,0.9757615351311233,0.9191493227362695,8.659079663531077e-05,8.659079663539091e-05
eazeq.rttm,0.9761437153419593,0.8313936864602579,0.004990035813308702,0.004990035813308678
eguui.rttm,0.9770733469617934,0.8876004511490203,0.028136895530804784,0.02813689553080482
eoyaz.rttm,0.9703881569002871,0.9199756260391999,0.012132186224618313,0.012132186224618228
eucfa.rttm,0.9508950597247467,0.8914194365099976,0.00830871851467141,0.008308718514671324
ezxso.rttm,0.9762133860574107,0.892043546182386,0.02167252489748117,0.021672524897481244
fpfvy.rttm,0.9244979316786762,0.8074526287696822,0.03125834000533778,0.03125834000533776
fqrnu.rttm,0.9842615002274056,0.82545156260152,0.017124049769345784,0.01712404976934576
fuzfh.rttm,0.9102775501843506,0.8239988734125355,0.009744981564932531,0.009744981564932432
gkiki.rttm,0.9268435077519381,0.8545566860465111,0.000581395348837277,0.0005813953488372141
gtjow.rttm,0.9960432282158405,0.8394377654999304,0.0012810371612133054,0.0012810371612133411
gtnjb.rttm,0.9896038986246672,0.9442095996007098,0.003110282574568357,0.003110282574568289
gukoa.rttm,0.9936868827297805,0.9111061371118423,0.03523361731470798,0.03523361731470794
gylzn.rttm,0.9962230628152224,0.912337194807428,0.004544575309491039,0.004544575309491008
gyomp.rttm,0.9212467018469654,0.741152154793316,0.010338610378187951,0.01033861037818796
hcyak.rttm,0.9784379425886902,0.915417846903175,0.007301849804829064,0.0073018498048289665
ifwki.rttm,0.9959404460544695,0.8694155900837989,0.003578183193668538,0.00357818319366855
isrps.rttm,0.9538350515463917,0.8648410652920967,0.00553823024054978,0.005538230240549828
isxwc.rttm,0.9677899298390426,0.9071739579034247,0.004933966157655956,0.004933966157655908
jeymh.rttm,0.9983860889896173,0.9415274430937639,0.016791146724475903,0.01679114672447585
jjvkx.rttm,0.9617738915313541,0.8642081488163579,0.006777581870865301,0.006777581870865254
jrfaz.rttm,0.9901958909701758,0.870733602826631,0.002182320895662393,0.002182320895662406
jttar.rttm,0.9931181276102841,0.9227540337052993,0.006431802238318518,0.006431802238318612
jxydp.rttm,0.9869186046511628,0.9036613372093022,0.0,0.0
kmunk.rttm,0.996577220545435,0.9161621146383536,0.004661562196830893,0.0046615621968308365
kpjud.rttm,0.9423331421110936,0.8629693187213164,0.009636611805665662,0.009636611805665593
laoyl.rttm,0.9969460623767162,0.8913757490044294,0.0073963024303096425,0.0073963024303097214
ledhe.rttm,0.9969507862512283,0.9041148697107345,0.008308430950673462,0.008308430950673362
lilfy.rttm,0.9746778685212972,0.9035383960521757,0.011171072376774616,0.011171072376774624
ltgmz.rttm,0.9897608695652175,0.7318920807453412,0.007251164596273174,0.007251164596273239
lubpm.rttm,0.9695213352951991,0.8795739838146037,0.011914888725399808,0.01191488872539985
mbzht.rttm,0.9677981395924429,0.8954717020047853,0.018560762313340362,0.018560762313340418
mclsr.rttm,0.9638867845914931,0.9243212851785912,0.009165135790311085,0.009165135790311016
