File,DER,Miss Duration,Speaker Error Duration,False Alarm Duration
aepyx.rttm,0.6119099356935908,0.025828121687513465,0.5479988163380678,0.038082997668009495
aggyz.rttm,0.6765596925024501,0.03979040754655333,0.620592484073832,0.016176800882064732
aiqwk.rttm,0.5135160578254852,0.03751154201292714,0.44646237303785796,0.029542142774700037
aorju.rttm,0.604547852634146,0.0215805227023327,0.5215575436835829,0.06140978624823036
auzru.rttm,0.09161730918422097,0.0009550735016212384,0.07563605259493521,0.015026183087664517
bgvvt.rttm,0.1228416410389969,0.014916179991384955,0.009986276257925888,0.09793918478968604
bidnq.rttm,0.2585174495562793,0.016971736553137474,0.21605357738924247,0.025492135613899364
bjruf.rttm,0.5117887196514529,0.07129075752784561,0.38805668282913436,0.0524412792944728
bmsyn.rttm,0.441765426901744,0.03123192353407336,0.240813812400951,0.1697196909667196
bpzsc.rttm,0.21804874074460312,0.003764860777974647,0.17648555636666974,0.03779832359995871
bvqnu.rttm,0.16999537906068035,0.050583004520380115,0.11032648253141289,0.00908589200888735
bvyvm.rttm,0.5234577073031572,0.11641486782046409,0.39544503613541276,0.01159780334728034
bxcfq.rttm,0.28442531890422407,0.030819021852781157,0.2528224330823922,0.0007838639690506627
byapz.rttm,0.3733327545326088,0.016430705578042448,0.3006776459176586,0.056224403036907664
cadba.rttm,0.5921176559660808,0.07487318291944244,0.50590778316172,0.011336689884918288
cawnd.rttm,0.45581984206634224,0.03392629982745219,0.39183442716036393,0.030059115078526183
clfcg.rttm,0.2831141512881418,0.10916933126256168,0.1544698976795178,0.019474922346062316
cpebh.rttm,0.02003337013247734,0.01927081724979183,0.0,0.0007625528826855119
cqfmj.rttm,0.2461936090225562,0.047234428977849734,0.19479526519000212,0.004163914854704339
crorm.rttm,0.12575329106349692,0.11576747370601383,0.009571557616625643,0.0004142597408574409
crylr.rttm,0.6283105249239718,0.027357282163162654,0.48884660518312845,0.11210663757768065
cvofp.rttm,0.24744446440746712,0.010395072051154518,0.1666242260489799,0.07042516630733273
cwbvu.rttm,0.32825536682527395,0.03238630076352791,0.28133022573862987,0.01453884032311616
dgvwu.rttm,0.42783604618317866,0.036338358872961246,0.3655401278158316,0.02595755949438574
diysk.rttm,0.3712725875333997,0.03424392121725837,0.2725538667067268,0.06447479960941446
dkabn.rttm,0.21610503770037454,0.09404177812021523,0.10619911903238947,0.015864140547769846
dlast.rttm,0.10261627103656067,0.07878882609777049,0.022056148156336036,0.001771296782454132
dohag.rttm,0.9021485360928825,0.12430590610802617,0.7773394119131752,0.0005032180716809733
duvox.rttm,0.10348843958458329,0.0071062012299396154,0.04209762222952089,0.05428461612512279
dxbbt.rttm,0.17523815128687975,0.0470940246390453,0.11786605461393605,0.01027807203389839
dxokr.rttm,0.18534926053943832,0.07254433930190411,0.10743356187670004,0.005371359360834137
dzsef.rttm,0.21495894668480958,0.027109104403760183,0.187763251484414,8.659079663539092e-05
dzxut.rttm,0.3632340327263129,0.03964271575613616,0.19553848310899963,0.1280528338611771
eauve.rttm,0.28493466730463807,0.01468076821272933,0.24891826923076987,0.02133562986113887
eazeq.rttm,0.3780578500462112,0.11503003696857741,0.2580377772643251,0.004990035813308678
eddje.rttm,0.2560811518690291,0.00938722271889136,0.19156824467787942,0.05512568447225828
eguui.rttm,0.3997012900042294,0.014637670943183568,0.35692672353024096,0.02813689553080482
eoyaz.rttm,0.5626552501637526,0.01876826472514725,0.5311703280092711,0.012716657429334303
epygx.rttm,0.2960586549781565,0.022085007637746734,0.17243740209575922,0.10153624524465052
eqsta.rttm,0.28062414797372637,0.011625080899463918,0.20975871304443658,0.059240354029825866
erslt.rttm,0.7563071239971565,0.05222212348938766,0.6247759469889305,0.07930905351883832
eucfa.rttm,0.4254284601402233,0.03779213191378866,0.3754576733316024,0.012178654894832278
ezxso.rttm,0.2324699765670769,0.02730570201132563,0.1823352372583482,0.022829037297403095
fijfi.rttm,0.173043027187106,0.004199607254979131,0.0971897759192649,0.07165364401286196
fowhl.rttm,0.32795192509030013,0.03246749528869754,0.26114599146730905,0.03433843833429358
fpfvy.rttm,0.4852443065563561,0.049365603593986326,0.4000116760074725,0.03586702695489728
fqrnu.rttm,0.5650347605743619,0.1098458514716396,0.435283201221493,0.019905707881229338
fuzfh.rttm,0.825071691929537,0.06678871364195015,0.7485379967226545,0.009744981564932432
fvhrk.rttm,0.1259522069927328,0.052441394105209926,0.060570491410094865,0.01294032147742802
fxnwf.rttm,0.6790463338214766,0.053790484623505955,0.45307976875659856,0.172176080441372
fyqoe.rttm,0.41357796892341847,0.0252461154273031,0.36396809100998884,0.024363762486126563
fzwtp.rttm,0.444508075148319,0.08355012242207362,0.21052770976551471,0.15043024296073068
gcfwp.rttm,0.454746746034839,0.042004890690152494,0.24942057012587196,0.1633212852188145
gcvrb.rttm,0.22362325607720016,0.031693114393789745,0.14143219807378443,0.05049794360962597
gfneh.rttm,0.5700056228373703,0.00156401384083045,0.5103391003460208,0.058102508650519046
gkiki.rttm,0.49428839631782984,0.047296511627907316,0.4457321947674419,0.0012596899224806275
gmmwm.rttm,0.07967907152885559,0.0030970590408630873,0.013928914505283595,0.0626530979827089
gtjow.rttm,0.23506453184243709,0.13744114020151582,0.09634235447970793,0.001281037161213341
gtnjb.rttm,0.06856053980956921,0.02161952469114748,0.043545662412121815,0.0033953527062999178
gukoa.rttm,0.3925310303407779,0.00785851721683434,0.34856665406174914,0.03610585906219441
guvqf.rttm,0.4615628598848365,0.03836068458093438,0.3039964811260397,0.11920569417786238
gwloo.rttm,0.0911990045213503,0.006239168957744627,0.0,0.08495983556360567
gylzn.rttm,0.22908051782439257,0.05875351043099502,0.16578243208390656,0.004544575309491008
gyomp.rttm,0.777258135444151,0.15132255936675476,0.6132739665787158,0.012661609498680546
gzhwb.rttm,0.3830198267553078,0.03836931270543459,0.2623257667498702,0.08232474730000305
hcyak.rttm,0.24100314345918644,0.036389858026183844,0.19703487167086942,0.0075784137621332055
heolf.rttm,0.5250220823798621,0.03465326086956461,0.4360105263157898,0.05435829519450774
hhepf.rttm,0.33297624689843636,0.0390168622859108,0.2552389714423787,0.0387204131701468
hqhrb.rttm,0.6225650266526596,0.12097048752966873,0.47170082146609016,0.029893717656900732
iabca.rttm,0.6994388960481094,0.061703984106529226,0.5569529460194728,0.0807819659221074
iacod.rttm,0.3288161860269964,0.0519381223328591,0.226544511190479,0.05033355250365838
ibrnm.rttm,0.23423122754517825,0.00711593855554452,0.17016274985888752,0.0569525391307462
ifwki.rttm,0.2894956791201121,0.10417939653165777,0.18140039426210428,0.003915888326350103
iiprr.rttm,0.5207985694508531,0.00529043608675578,0.4206773188740195,0.09483081449007785
ikhje.rttm,0.40206951141112185,0.026631067180970795,0.3533342172934745,0.022104226936676578
iowob.rttm,0.4201429367680242,0.03481110767880782,0.3538118709931597,0.03151995809605671
isrps.rttm,0.3290940721649484,0.06048024054982785,0.2630756013745707,0.00553823024054983
isxwc.rttm,0.2388000412711518,0.03310978126289757,0.20075629385059834,0.0049339661576559045
jbowg.rttm,0.36290081155785586,0.05111958998225024,0.2870913510363038,0.02468987053930187
jdrwl.rttm,0.09147063821258657,0.0018112571672563712,0.07874445572421954,0.010914925321110665
jeymh.rttm,0.19251602377475824,0.01392724691170053,0.16179763013858187,0.016791146724475844
jgiyq.rttm,0.14004229249377753,0.07039039580962077,0.061163263370257716,0.008488633313899062
jjkrt.rttm,0.22475671811140358,0.061990280302416316,0.14347256312882828,0.01929387468015899
jjvkx.rttm,0.13463964518069,0.05828207861789973,0.06957998469192501,0.006777581870865254
jrfaz.rttm,0.1859619291841057,0.09558251140223994,0.08804694391786667,0.002332473863999082
jsbdo.rttm,0.3747006111095891,0.041296740977226645,0.3104031644789133,0.02300070565344911
jsymf.rttm,0.5181983663816225,0.03994105232615496,0.43930860003722666,0.03894871401824096
jttar.rttm,0.09332409537327051,0.043066125848342525,0.043290855031323544,0.0069671144936044385
jwggf.rttm,0.0887900469044895,0.007483382211449923,0.01631665618177084,0.06499000851126874
jxpom.rttm,0.5247496047190457,0.08124331063001675,0.350520554609584,0.09298573947944506
jxydp.rttm,0.045428052325581385,0.045428052325581385,0.0,0.0
jzkzt.rttm,0.5357511991490564,0.010155387641238378,0.43953265799666863,0.08606315351114933
kajfh.rttm,0.7312297786772192,0.010018416710707767,0.5715655976488486,0.14964576431766272
kgjaa.rttm,0.5184510554812295,0.00614399170340563,0.4662835253342431,0.046023538443580765
kmjvh.rttm,0.30638573223700394,0.02336933509984443,0.2310790968940366,0.051937300243122875
kmunk.rttm,0.07419609652904967,0.059995149293952096,0.009539385038266741,0.004661562196830836
kpjud.rttm,0.537883268713404,0.047362122171229475,0.48088453473650883,0.009636611805665593
ktvto.rttm,0.17912098753031372,0.0030450465640200625,0.10492034252177583,0.07115559844451785
kvkje.rttm,0.11669697772755899,0.05854094832607215,0.017026783426135093,0.041129245975351746
kzmyi.rttm,0.07645919604477697,0.03964785627686442,0.01083749271779662,0.02597384705011593
laoyl.rttm,0.37108633555398357,0.0737469295470612,0.2898165636979421,0.007522842308980277
lbfnx.rttm,0.25262846382126164,0.02956942055421185,0.20060823614471496,0.022450807122334798
ledhe.rttm,0.10027492230456551,0.05386551385236478,0.037580185672165145,0.008829222780035588
leneg.rttm,0.14333376729653347,0.054634540990923866,0.012351956554084232,0.07634726975152537
lhuly.rttm,0.3972669525542562,0.0511358010650539,0.3110873986459368,0.03504375284326546
lilfy.rttm,0.3862071453307167,0.033045711647235555,0.34141283331409433,0.01174860036938684
ljpes.rttm,0.11587770382695509,0.02493171103716031,0.06472545757071511,0.026220535219079664
lkikz.rttm,0.07439235562735222,0.045300387159655876,0.00905262077305585,0.020039347694640476
lpola.rttm,0.19416134594143108,0.14933474096823715,0.02850713246585269,0.016319472507341257
lscfc.rttm,0.37532696816474154,0.014228676449817849,0.27750337207988507,0.08359491963503864
ltgmz.rttm,0.25799029503105647,0.23188276397515614,0.018856366459627096,0.007251164596273239
lubpm.rttm,0.7833386978112931,0.06611757402979596,0.7053062350560972,0.011914888725399852
luobn.rttm,0.3857797205048946,0.0,0.3324317362184442,0.053347984286450406
mbzht.rttm,0.3170860490058576,0.02591112531969307,0.27187164837884675,0.01930327530731781
mclsr.rttm,0.408857619029583,0.013610753380554536,0.3860817298587174,0.009165135790311016
mhwyr.rttm,0.3748578662522766,0.031047717286464098,0.2935157003536604,0.050294448612152064
mjmgr.rttm,0.19817191053828684,0.04245853866565612,0.1424767816527671,0.013236590219863651
mkhie.rttm,0.251962098895805,0.041857955387579346,0.15574311962724172,0.05436102388098393
mqtep.rttm,0.284390964544415,0.0021659359512009166,0.25189430041936706,0.030330728173847056
msbyq.rttm,0.801824658817233,0.10218925608777099,0.6991002140754614,0.0005351886540006188
mupzb.rttm,0.11195211710221589,0.04392487457271985,0.011563602657404417,0.056463639872091624
mxdpo.rttm,0.17144796553130714,0.0741886345094837,0.007668136854986764,0.08959119416683668
mxduo.rttm,0.5985181225117275,0.03570807383026514,0.4766638786511101,0.08614617003035228
myjoe.rttm,0.3146385502252846,0.01543008437141072,0.18644949863062094,0.1127589672232529
neiye.rttm,0.9251591005515485,0.06098058973271116,0.8639677025880357,0.00021080823080170516
nitgx.rttm,0.5023723378798757,0.03962215841110443,0.4377368389566863,0.02501334051208485
nkqzr.rttm,0.3301008979176347,0.02704262124087316,0.2424137270179583,0.06064454965880324
nlvdr.rttm,0.15863956392535608,0.07568604043050256,0.054180270579379824,0.028773252915473682
nprxc.rttm,0.39820511512430823,0.008856876849300905,0.2323874264530839,0.15696081182192342
nqcpi.rttm,0.5895864262990458,0.027470837751855843,0.55335697242842,0.00875861611876998
nqyqm.rttm,0.13666187739463598,0.009578029085815573,0.08408693558686617,0.04299691272195424
ocfop.rttm,0.23401429178298422,0.050430877533681216,0.17774172381357006,0.005841690435732957
ofbxh.rttm,0.20195988673902787,0.13765502595563864,0.062497168475697064,0.0018076923076921895
