File,Purity,Coverage
sxqvt.rttm,0.9824458483217532,1.0
tbjqx.rttm,0.7992062161551063,0.8528341076744556
thnuq.rttm,0.9456823540378241,0.9838738701724951
tiido.rttm,0.847550304497656,0.847550304497656
tkhgs.rttm,0.9784517971672188,0.9784517971672188
tkybe.rttm,0.9620501920575785,0.9863434207527119
tnjoh.rttm,0.6840536265159787,1.0
tpnyf.rttm,0.8174216829238822,0.9960701365956373
tpslg.rttm,0.9365395757599478,0.9659858965238594
tvtoe.rttm,0.8797293281672384,1.0
uedkc.rttm,0.9291508828243087,0.6262177653041182
uevxo.rttm,0.9507323004046412,0.9624233846724675
uhfrw.rttm,0.8587756449998019,0.9172901416898327
uicid.rttm,1.0,1.0
upshw.rttm,0.9485864626923171,0.9904137959423985
uqxlg.rttm,0.9014008907641938,0.9703954787839133
usqam.rttm,0.842927705752297,0.9178096183813116
utial.rttm,0.8329559615584318,0.9333473863090365
vdlvr.rttm,0.9794374165052447,0.9794374165052446
vgaez.rttm,0.8643883362279724,0.8643883362279725
vgevv.rttm,0.8587395064331851,0.8066911702152476
vncid.rttm,0.963745191641998,0.8277417759770105
vtzqw.rttm,0.7216717303854014,1.0
vuewy.rttm,0.9241895121382077,0.9241895121382077
vylyk.rttm,0.6294416243654823,0.8730964467005076
vzuru.rttm,0.7024813674177727,0.98960633597966
wcxfk.rttm,0.6852302330014252,0.6852302330014252
wdvva.rttm,0.5990759642922885,1.0
wemos.rttm,0.8392463687049194,0.9526196117619944
wibky.rttm,1.0,1.0
wlfsf.rttm,0.907439764600892,0.9670132792841653
wprog.rttm,0.8196443345555069,1.0
wwvcs.rttm,0.9473643984628165,0.7240204935150545
wwzsk.rttm,0.971634311066484,0.971634311066484
xffsa.rttm,0.9378094619110691,0.9498337343995366
xggbk.rttm,0.8702317363134999,0.6764967916754
xkgos.rttm,0.9582163218486063,0.7051367946193182
xkmqx.rttm,0.8396630796041411,1.0
xlsme.rttm,0.8251393685152053,0.9941612644774013
xlyov.rttm,1.0,1.0
xmyyy.rttm,0.9291807381200254,0.975732209309871
xqxkt.rttm,0.8795930241079125,0.9979332634158087
xtdcl.rttm,0.9033464102833938,1.0
xtzoq.rttm,0.7476994778628577,0.763913349971507
xvxwv.rttm,0.9511702756241245,0.981608728070567
ybhwz.rttm,0.9207300742216583,0.9777348889435329
ygrip.rttm,0.9079596261902834,0.9772964742182353
ylgug.rttm,0.9919232133307797,1.0
ylzez.rttm,0.8954482532504138,1.0
ytmef.rttm,0.9750924490006422,0.996489554619578
ytula.rttm,0.9894571182276907,0.8998518755521171
yukhy.rttm,0.8741962230759551,0.928388091670657
yzvon.rttm,0.8331860437631903,1.0
zedtj.rttm,0.9228553240126568,0.5912938061412479
zehzu.rttm,0.9822525735182697,0.5099233248138682
zfzlc.rttm,0.9603158082883573,0.9603158082883573
zowse.rttm,0.9110556033121022,0.7508774076870056
zqidv.rttm,0.9365791202567207,0.9365791202567207
zsgto.rttm,0.9042241176468521,0.9931082857552516
zzsba.rttm,0.8085985544724604,0.8009100962695707
zztbo.rttm,1.0,0.08731612088547433
zzyyo.rttm,0.9080506487754744,0.9252267204044201
Average,0.8684736752071204,0.8830392406577786
