File,Purity,Coverage
aepyx.rttm,0.9765999055903972,0.8943286802886239
aggyz.rttm,0.8974595287706363,0.986015387081263
aiqwk.rttm,0.9557776052391723,0.7674104580899974
aorju.rttm,0.8009088618697924,0.9846221318129648
auzru.rttm,0.9716556853741763,0.9900342805025709
bgvvt.rttm,0.9963856645299274,0.9963856645299273
bidnq.rttm,0.8421367807386785,0.8521232189090647
bjruf.rttm,0.8679128729890154,0.8679128729890154
bmsyn.rttm,0.8488184792175236,0.8656736246035313
bpzsc.rttm,0.9488810206477184,0.9556641714934474
bvqnu.rttm,0.8574381059556792,0.9597832987072948
bvyvm.rttm,1.0,1.0
bxcfq.rttm,0.9735326248882709,0.9735326248882707
byapz.rttm,0.9051197970272149,0.9811388496613133
cadba.rttm,0.9336674198527932,0.7592787310678092
cawnd.rttm,0.8033585507226118,0.9841808660145571
clfcg.rttm,0.9150045578851418,0.9109206927985417
cpebh.rttm,1.0,1.0
cqfmj.rttm,0.9318851251840943,1.0
crorm.rttm,0.98828047043279,1.0
crylr.rttm,0.9717695367637629,0.7871808032849996
cvofp.rttm,0.9075486154182932,0.9903498850742457
cwbvu.rttm,0.7795046138902378,0.9141747033927704
dgvwu.rttm,0.6161704235307462,0.915709177961335
diysk.rttm,0.8405176977097092,0.8630412534848437
dkabn.rttm,0.9039292875406998,0.9544066518275971
dlast.rttm,0.8849083920631863,0.9658430606035375
dohag.rttm,1.0,1.0
duvox.rttm,0.976550872589767,0.9835955328695689
dxbbt.rttm,0.9818764939033613,0.8601555172309456
dxokr.rttm,0.9622620126926564,1.0
dzsef.rttm,1.0,1.0
dzxut.rttm,0.772012383900929,0.950030959752322
eauve.rttm,0.8677801527202804,0.8837752580432415
eazeq.rttm,0.9271476978273868,0.9271476978273868
eddje.rttm,0.8531532819873747,0.8531532819873747
eguui.rttm,0.7722527691449521,0.7722527691449521
eoyaz.rttm,0.9336331360946742,0.877585798816568
epygx.rttm,0.9739106284246275,0.9568552345574718
eqsta.rttm,0.7720993606540189,0.8353422073157943
erslt.rttm,0.8267227037912617,0.9120042027843446
eucfa.rttm,0.8910402429764618,0.9633004302708176
euqef.rttm,1.0,1.0
ezxso.rttm,0.7617367706919946,0.9588292304710216
fijfi.rttm,0.9595426773939872,0.9702377351642372
fowhl.rttm,0.9517987360233344,0.9551045211473015
fpfvy.rttm,0.9032258064516129,0.9525209720660729
fqrnu.rttm,0.9127781472794949,0.9721706864564007
fuzfh.rttm,0.9097260381505613,0.9854776670068295
fvhrk.rttm,0.9388491125837227,1.0
fxnwf.rttm,0.9115656400011924,0.9115656400011922
fyqoe.rttm,0.7668488160291433,0.7668488160291435
fzwtp.rttm,0.8244375411842229,0.9433775769556623
gcfwp.rttm,0.9614590234207551,1.0
gcvrb.rttm,0.9734285379843146,0.9734285379843145
gfneh.rttm,0.945767195767196,0.9457671957671957
gkiki.rttm,0.9698662758747023,0.9698662758747024
gmmwm.rttm,0.986356745831228,0.986356745831228
gtjow.rttm,0.5751570469235584,0.9980511149719815
gtnjb.rttm,0.8732023944755168,0.9744795813332177
gukoa.rttm,0.9249941726882221,0.7303203356531585
guvqf.rttm,0.8271312146953561,0.8912185761717911
gwloo.rttm,1.0,1.0
gylzn.rttm,0.9974908759124088,0.9974908759124088
gyomp.rttm,1.0,1.0
gzhwb.rttm,0.9511797362942399,0.8724728198010638
hcyak.rttm,0.9311785181501743,0.9912812862589093
heolf.rttm,0.7191671231297031,0.9987387205581343
hhepf.rttm,0.9172600838991912,0.982170523129792
hqhrb.rttm,0.8392001782332624,0.9664791504214475
iabca.rttm,0.9042914292641534,0.9042914292641534
iacod.rttm,0.9813302147174985,0.9813302147174985
ibrnm.rttm,0.7983671206417053,0.9917819489032166
ifwki.rttm,0.9554667810606471,0.9554667810606472
iiprr.rttm,0.8387691105862245,0.9650859861228317
ikhje.rttm,0.8908096280087523,0.9295519981573183
iowob.rttm,0.8208829080604464,0.9719641268663209
isrps.rttm,0.880849858356941,0.9084985835694055
isxwc.rttm,0.9744950495049505,0.7958019801980201
jbowg.rttm,0.7076916295675938,0.9965883545642876
jdrwl.rttm,0.7586985792020333,0.9683866719519342
jeymh.rttm,0.2649948868436262,1.0
jgiyq.rttm,0.8964738755910027,0.9971317277176877
jjkrt.rttm,0.9177915712506529,0.9188963882527822
jjvkx.rttm,1.0,1.0
jrfaz.rttm,0.7926950440437442,0.9159331350356363
jsbdo.rttm,0.9020710433412673,0.9083267211738589
jsymf.rttm,0.9372805943342312,0.952608376193975
jttar.rttm,0.9651325191633103,0.9985383915811353
jwggf.rttm,0.9786824446579363,0.9880415954091483
jxpom.rttm,0.8551695786228161,0.5127646454265155
jxydp.rttm,1.0,1.0
jzkzt.rttm,0.796097892217047,0.907685897128119
kajfh.rttm,0.38700735360172484,1.0
kgjaa.rttm,0.8054546397708962,0.9831498961625768
kmjvh.rttm,0.908268910317699,0.98314530007922
kmunk.rttm,0.974631162288593,0.974631162288593
kpjud.rttm,0.7548672566371684,0.9389380530973452
ktvto.rttm,0.8549322533873305,0.935465726713664
kvkje.rttm,0.9849780609820856,0.9971004164221234
kzmyi.rttm,0.9936793028458772,0.9936793028458772
laoyl.rttm,0.954057985723468,0.9540579857234682
lbfnx.rttm,0.31536543770014747,1.0
ledhe.rttm,0.9709452836353583,0.9709452836353583
leneg.rttm,0.9769966399586457,0.9769966399586457
lhuly.rttm,0.8483402128196652,0.9893963472949576
lilfy.rttm,1.0,0.7686713609604063
ljpes.rttm,0.9905855463648235,0.9905855463648235
lkikz.rttm,0.9863428636839925,0.9863428636839925
lpola.rttm,0.9282138541589596,0.8690907745801576
lscfc.rttm,0.9116600484760969,0.9302382548605022
ltgmz.rttm,0.9622310570626753,0.8821328344246959
lubpm.rttm,1.0,1.0
luobn.rttm,0.9638236703402011,0.9638236703402011
mbzht.rttm,0.9034632370031768,0.9642054699000542
mclsr.rttm,0.8787010159651669,0.8935050798258345
mhwyr.rttm,0.9067514604747468,0.9099312282777489
mjmgr.rttm,0.953386365325998,0.9095606274626422
mkhie.rttm,0.8463178869169844,0.9821644626227178
mqtep.rttm,0.9915947467166977,0.9915947467166975
msbyq.rttm,0.9724966622162884,0.9973297730307078
mupzb.rttm,0.9672207792207792,0.9672207792207792
mxdpo.rttm,0.981030635017245,1.0
mxduo.rttm,0.9456656255524787,0.9729506747598564
myjoe.rttm,0.914565242122029,0.914565242122029
neiye.rttm,1.0,1.0
nitgx.rttm,0.4812749959321394,1.0
nkqzr.rttm,0.8133400726346918,0.8281384552023656
nlvdr.rttm,0.912188610217221,0.9774143227278238
nprxc.rttm,0.8725615215562852,0.8796700762406057
nqcpi.rttm,0.9829629629629631,0.8507936507936509
nqyqm.rttm,0.9408385632806591,0.9930187869247911
ocfop.rttm,0.8606478960304967,0.8606478960304967
ofbxh.rttm,0.8576335777451238,0.9834354952063474
olzkb.rttm,0.9565858999381158,0.9565858999381158
