File,DER,Miss Duration,Speaker Error Duration,False Alarm Duration
aepyx.rttm,0.19579270016253297,0.02844410289025531,0.13151323228040412,0.03583536499187352
aggyz.rttm,0.1554899338451489,0.04753654851355758,0.09299401747794861,0.014959367853642712
aiqwk.rttm,0.19130670013850445,0.042858379501385296,0.12043008425669434,0.028018236380424826
aorju.rttm,0.43845444995732474,0.02192210112644099,0.3552164131158605,0.0613159357150233
auzru.rttm,0.048632163672892144,0.0014804758210500055,0.03212550476417762,0.015026183087664517
bgvvt.rttm,0.14523845001853172,0.01570992817574383,0.0325072375209111,0.09702128432187677
bidnq.rttm,0.21503117842056227,0.01873589992978757,0.17150325452641088,0.024792023964363814
bjruf.rttm,0.519785188503566,0.07416618354941885,0.39342367625873975,0.05219532869540744
bmsyn.rttm,0.5593961717511893,0.03557213252773416,0.3557729546354995,0.1680510845879556
bpzsc.rttm,0.08515069350297187,0.003969326832829168,0.04338304307018399,0.03779832359995871
bvqnu.rttm,0.23321270207630998,0.055561647640208475,0.16964186523138208,0.00800918920471942
bvyvm.rttm,0.2231278527957399,0.11546334157474338,0.09606670787371618,0.01159780334728034
bxcfq.rttm,0.06361322406942695,0.03270173306148044,0.030127627038895845,0.0007838639690506627
byapz.rttm,0.19932998826431644,0.01768121452350742,0.12598525854429615,0.055663515196512886
cadba.rttm,0.27568026953361574,0.0790664748637188,0.18607699878861292,0.010536795881284021
cawnd.rttm,0.16532106134234745,0.03642053357630784,0.0988414126875134,0.030059115078526186
clfcg.rttm,0.3992175223826051,0.11993970400146181,0.261052896035081,0.018224922346062326
cpebh.rttm,0.04048044112651731,0.021000891671556367,0.018716996572275425,0.0007625528826855119
cqfmj.rttm,0.06539829302987187,0.047234428977849734,0.013999949197317793,0.004163914854704339
crorm.rttm,0.17706777461968642,0.12016049688154488,0.056644985155692426,0.0002622925824491189
crylr.rttm,0.49413055335184414,0.02755561615760931,0.3551430483934946,0.11143188880074027
cvofp.rttm,0.36272216540438995,0.010608945123187243,0.28168805397387003,0.07042516630733273
cwbvu.rttm,0.11731146951421909,0.03455585371251533,0.0682167754785876,0.014538840323116161
dgvwu.rttm,0.2654847821481537,0.044284566767884184,0.19584457312336687,0.02535564225690263
diysk.rttm,0.33329736407241006,0.03767081486806926,0.23238816220102318,0.06323838700331766
dkabn.rttm,0.33814661229671855,0.09953728605764585,0.22293720077145257,0.015672125467620146
dlast.rttm,0.16037947559436727,0.08743287184163817,0.07117530697027495,0.001771296782454132
dohag.rttm,0.2122302498738009,0.11774198637051979,0.09398504543160018,0.0005032180716809734
duvox.rttm,0.12462951742414793,0.007332851059492131,0.06301205023953302,0.05428461612512278
dxbbt.rttm,0.12065177730696774,0.05203654661016907,0.05870144774011309,0.00991378295668559
dxokr.rttm,0.13965888485947436,0.0759685941749776,0.0589988950589301,0.0046913956255666585
dzsef.rttm,0.06400258226125644,0.03421225569025201,0.029703735774369036,8.659079663539091e-05
dzxut.rttm,0.3395932304038006,0.03964271575613616,0.17189768078648737,0.1280528338611771
eauve.rttm,0.11307977358797841,0.016707621553935743,0.07566185303579412,0.020710298998248555
eazeq.rttm,0.19904907000924282,0.12187211182994528,0.07218692236598884,0.004990035813308678
