File,Purity,Coverage
kmunk.rttm,0.9674863790310707,0.8636410022841452
kpjud.rttm,0.8596688803074845,0.9231352203886939
ktvto.rttm,0.8750399214549787,0.824556995439498
kvkje.rttm,0.9868004891962914,0.8446393486358847
kzmyi.rttm,0.9898578150572827,0.945606996726677
laoyl.rttm,0.9385973919058755,0.7135219561277635
lbfnx.rttm,0.9437919488194187,0.9067297675901592
ledhe.rttm,0.9659977753383685,0.9147603943881203
leneg.rttm,0.972990761592564,0.7961639756607648
lhuly.rttm,0.9120527394627914,0.8675522288829038
lilfy.rttm,0.998365876251924,0.8983343728092624
ljpes.rttm,0.9842111113674543,0.9601296305229476
lkikz.rttm,0.9789687757149014,0.895491637164657
lpola.rttm,0.9263224347508706,0.6875781225092865
lscfc.rttm,0.8990007927562146,0.7755581915191475
ltgmz.rttm,0.9835092377816592,0.7909143864253543
lubpm.rttm,1.0,0.9254457387850026
luobn.rttm,0.9587159262544653,0.9587159262544653
mbzht.rttm,0.9508764063975054,0.7944777803516587
mclsr.rttm,0.9334348266761713,0.8469732281376016
mhwyr.rttm,0.8555729007671375,0.8004909983242898
mjmgr.rttm,0.9830427028513173,0.9493132653532945
mkhie.rttm,0.9267512916071471,0.9052002382546706
mqtep.rttm,0.9866807993588582,0.979295449257446
msbyq.rttm,0.9772537238061956,0.9605105470486741
mupzb.rttm,0.9672836158547552,0.7401407010707476
mxdpo.rttm,0.9888970112243668,0.9559082904510596
mxduo.rttm,0.8824304544963381,0.95868247002839
myjoe.rttm,0.8674928486131881,0.7608837339413395
neiye.rttm,1.0,0.9863970189720972
nitgx.rttm,0.6758812022904753,0.8537704302179534
nkqzr.rttm,0.7286522662318455,0.6711691468742808
nlvdr.rttm,0.9827381964262604,0.7210718366424996
nprxc.rttm,0.8012413366046757,0.6988165347649649
nqcpi.rttm,0.9279153580455503,0.9331264519733214
nqyqm.rttm,0.9625968507614758,0.9621410140886985
ocfop.rttm,0.8443476324313784,0.7528157488777056
ofbxh.rttm,0.9913908022158884,0.8509698896092868
olzkb.rttm,0.9402314043344654,0.7958531008904646
ooxlj.rttm,1.0,0.8556563793463103
optsn.rttm,0.8843135345955094,0.8437020131054819
oqwpd.rttm,0.9600977752411588,0.9523328298763272
otmpf.rttm,0.99910251525693,0.972831353045264
oubab.rttm,0.883269065446648,0.6660443112817107
ouvtt.rttm,0.8382501674096401,0.7427859065207626
pccww.rttm,0.98682157626066,0.98682157626066
pgtkk.rttm,0.8440344354384662,0.9269634246301364
pkwrt.rttm,0.8932136417253927,0.7950866418544714
poucc.rttm,0.7800850413228964,0.7564173246696794
ppexo.rttm,1.0,0.7809667144338127
ptses.rttm,0.6594772411091522,0.6557039671338522
pwnsw.rttm,0.8830407347150934,0.8211206302994619
pxqme.rttm,1.0,0.752841223647895
pzxit.rttm,0.9542923585568179,0.8697675519629182
qadia.rttm,0.9789685064747249,0.8323706811063643
qajyo.rttm,0.8677916006490962,0.6683597753572689
qeejz.rttm,0.865575853538039,0.7621942920224986
qlrry.rttm,0.9202861758401513,0.6202379834157129
qoarn.rttm,0.918662232918785,0.9323151144448258
qwepo.rttm,0.8494518787671761,0.8206450642638357
qxana.rttm,0.8703622323671658,0.9433424072593829
ralnu.rttm,0.7340348243268602,0.8368697125720239
rarij.rttm,0.8553301028559602,0.8546925086375537
rmvsh.rttm,1.0,0.7992331115371599
rpkso.rttm,0.910262059771971,0.858584604985848
rsypp.rttm,0.8668971851426762,0.8896603384538486
rxulz.rttm,0.896799994914526,0.9106286339339066
ryken.rttm,0.965264820048079,0.9296423698477286
sbrmv.rttm,0.6871607500667472,0.5488808580464422
sebyw.rttm,0.5787797902641705,0.987443865245234
sexgc.rttm,0.8835879932762445,0.8869332690686206
sfdvy.rttm,1.0,0.8965254188621986
svxzm.rttm,1.0,0.9014997373965478
swbnm.rttm,0.9985739977347254,0.8360357174136662
sxqvt.rttm,1.0,0.9284418666576812
tbjqx.rttm,0.8261899007718887,0.7514378748939866
thnuq.rttm,0.9879024263360046,0.84050355650446
tiido.rttm,0.8449982964877659,0.5739836612767935
tkhgs.rttm,0.9789520495504788,0.8346392733445036
tkybe.rttm,0.9922976129743448,0.9219988546248954
tnjoh.rttm,0.95369751423079,0.9258628778788546
tpnyf.rttm,0.9183105558394469,0.9225791429050803
tpslg.rttm,0.9566178688308495,0.8216613059124507
tvtoe.rttm,0.9942349045258042,0.8950398132482014
uedkc.rttm,0.8729730750590265,0.8041857123429997
uevxo.rttm,0.9531788281519544,0.9034812138769529
uhfrw.rttm,0.8856959432748777,0.7484528322688546
uicid.rttm,1.0,0.8919346719644602
