File,Purity,Coverage
aepyx.rttm,0.9375474872462822,0.9375474872462822
aggyz.rttm,0.9317458749135463,0.93810888252149
aiqwk.rttm,0.913638210464539,0.9968737303056294
aorju.rttm,0.9424364828694793,0.9750750083760918
auzru.rttm,0.9801290544811887,0.9801290544811886
bgvvt.rttm,0.9869475430479661,0.9869475430479661
bidnq.rttm,0.7358777624468972,0.7463651278886093
bjruf.rttm,0.8173906470223906,0.7587358020356314
bmsyn.rttm,0.7811023445841836,0.7632558199011531
bpzsc.rttm,0.8957279551678248,0.9035372549375787
bvqnu.rttm,0.902705494486576,0.9129662308149196
bvyvm.rttm,1.0,1.0
bxcfq.rttm,0.949018298065224,0.949018298065224
byapz.rttm,0.9120666552975858,0.941279508855702
cadba.rttm,0.8275416014564502,0.8851821095105775
cawnd.rttm,0.9602037861846762,0.9602037861846762
clfcg.rttm,0.8725894828056312,0.9423231353624699
cpebh.rttm,1.0,1.0
cqfmj.rttm,0.941199544240432,0.989016941554439
crorm.rttm,0.9970532732255987,0.9970532732255987
crylr.rttm,0.9532353304187967,0.7128964993081763
cvofp.rttm,0.9809599796401167,0.9809599796401167
cwbvu.rttm,0.7272076052754902,0.8902122246769762
dgvwu.rttm,0.8931736479716644,0.8897451286557412
diysk.rttm,0.7309083907490935,0.7403005960525432
dkabn.rttm,0.9503423295726245,0.9503423295726245
dlast.rttm,0.9507369641907899,0.9507369641907899
dohag.rttm,1.0,1.0
duvox.rttm,0.9618726283263997,0.9715145895779606
dxbbt.rttm,0.9593055584777829,0.9593055584777829
dxokr.rttm,0.962181937998148,1.0
dzsef.rttm,0.9969751142837703,0.9969751142837702
dzxut.rttm,0.7352487890797008,0.8745706737120216
eauve.rttm,0.7812555471658118,0.7618328498191786
eazeq.rttm,0.8678633779488788,0.8678633779488787
eddje.rttm,0.7484274823554766,0.7484274823554765
eguui.rttm,0.6719667223885241,0.6719667223885241
eoyaz.rttm,0.8548389334690005,0.8617625974146103
epygx.rttm,0.9634962119895069,0.9622251712427993
eqsta.rttm,0.6909277834042746,0.7069095391357935
erslt.rttm,0.7596461241414237,0.8687209191909601
eucfa.rttm,0.8342686949244328,0.9157313050755677
euqef.rttm,1.0,0.9951422337491252
ezxso.rttm,0.911524760693384,0.9768282794901452
fijfi.rttm,0.9128655789827772,0.9153088574530766
fowhl.rttm,0.9141086796618524,0.9172495101112798
fpfvy.rttm,0.6770855295523228,0.8882651626959028
fqrnu.rttm,0.8375723389403046,0.8725708752730301
fuzfh.rttm,0.9422809180953896,0.9422809180953896
fvhrk.rttm,0.9994722146079472,0.9994722146079472
fxnwf.rttm,0.8210971282765841,0.837952960059263
fyqoe.rttm,0.6330828774430801,0.6330828774430801
fzwtp.rttm,0.7977466061077513,0.9405033750721437
gcfwp.rttm,0.9555758238129308,0.9825526996532555
gcvrb.rttm,0.9452910936678997,0.9434748632456373
gfneh.rttm,0.7824699677354063,0.8848713583274794
gkiki.rttm,0.8584265140777295,0.948247502056101
gmmwm.rttm,0.9691298455250518,0.9691298455250518
gtjow.rttm,0.990951282601996,0.990951282601996
gtnjb.rttm,0.8872538192902163,0.956597215147575
gukoa.rttm,0.9142934544772542,0.9541834246775169
guvqf.rttm,0.7704773140834652,0.8113609550280951
gwloo.rttm,1.0,0.9707343484712772
gylzn.rttm,0.9957737618666361,0.9957737618666364
gyomp.rttm,1.0,1.0
gzhwb.rttm,0.9179637050227327,0.8439393696953629
hcyak.rttm,0.9036226094128565,0.9604586576627663
heolf.rttm,0.9667623890572676,0.963980231035755
hhepf.rttm,0.9620690922487917,0.9620690922487916
hqhrb.rttm,0.932744278847165,0.9327442788471648
iabca.rttm,0.8103438342589822,0.8103438342589822
iacod.rttm,0.9548773533918092,0.9524169835925756
ibrnm.rttm,0.9728648620643138,0.9767863571276078
ifwki.rttm,0.9166089207743532,0.9166089207743533
iiprr.rttm,0.970047039481823,0.9684387345802047
ikhje.rttm,0.8645676250750174,0.8728190299525338
iowob.rttm,0.975719805110008,0.976463701288759
isrps.rttm,0.80454256081728,0.851662481014181
isxwc.rttm,0.9560384594008781,0.9560384594008782
jbowg.rttm,0.980632056435397,0.9892843163713764
jdrwl.rttm,0.9299253618613434,0.9299253618613436
jeymh.rttm,0.8384928318914215,0.9810848981187047
jgiyq.rttm,0.9756834420774446,0.9935803454714336
jjkrt.rttm,0.848676816371918,0.8424481301575577
jjvkx.rttm,0.9824340317348995,0.9824340317348998
jrfaz.rttm,0.859056935136882,0.8375871328804902
jsbdo.rttm,0.8281415185262234,0.8346926731513047
jsymf.rttm,0.9228956376025481,0.9197794976055661
jttar.rttm,0.9895504146235765,0.9961678361177796
jwggf.rttm,0.9790285517812978,0.9825021148907468
jxpom.rttm,0.7670636009656884,0.6571907551694932
jxydp.rttm,1.0,1.0
jzkzt.rttm,0.7285865968059121,0.7207980472070888
kajfh.rttm,0.9484695912638375,0.9311209450628285
kgjaa.rttm,0.9793491051672675,0.9785058406066418
kmjvh.rttm,0.9632902563201283,0.9990443603530376
kmunk.rttm,0.9308787034692328,0.9308787034692328
kpjud.rttm,0.7211081150258636,0.8588486699167249
ktvto.rttm,0.8290807084716802,0.8312255780124278
kvkje.rttm,0.9968788558881537,0.9968788558881537
kzmyi.rttm,0.9839956423311013,0.980887969496318
laoyl.rttm,0.8635234782719582,0.8635234782719582
lbfnx.rttm,0.9335909245991132,0.9335909245991132
ledhe.rttm,0.9418564073636758,0.9418564073636756
leneg.rttm,0.9618475929959643,0.9618475929959643
lhuly.rttm,0.9631381257023127,0.9743285773764486
lilfy.rttm,0.9898411963784673,0.9898411963784675
ljpes.rttm,0.9811180390162968,0.9811180390162968
lkikz.rttm,0.9643075438171603,0.9643075438171603
lpola.rttm,0.8788579189114738,0.8814959545422513
lscfc.rttm,0.8798032242475318,0.8915948996914539
ltgmz.rttm,0.9638212253856929,0.9638212253856929
lubpm.rttm,1.0,1.0
luobn.rttm,0.9403842138233451,0.9403842138233451
mbzht.rttm,0.9152423459867742,0.8390753981878162
mclsr.rttm,0.869914810098978,0.8414701061532294
mhwyr.rttm,0.8006255922321883,0.7808428022761207
mjmgr.rttm,0.9680152240803676,0.9866714522322044
mkhie.rttm,0.963351351151638,0.9723460972888294
mqtep.rttm,0.9832695631620157,0.9832695631620157
msbyq.rttm,0.9140551191729426,0.9151348287310713
mupzb.rttm,0.945190987462579,0.945190987462579
mxdpo.rttm,0.9883571974627575,0.9987809665488957
mxduo.rttm,0.9524843043105538,0.9681230086171438
myjoe.rttm,0.8491264754667326,0.8491264754667326
neiye.rttm,1.0,1.0
nitgx.rttm,0.8736325282000679,0.8788150286949455
nkqzr.rttm,0.7275843338064567,0.7338820389833485
nlvdr.rttm,0.9672633118362064,0.9672633118362063
nprxc.rttm,0.7946797736627427,0.7747358934096461
nqcpi.rttm,0.8394125654004849,0.9571653409332597
nqyqm.rttm,0.9766103960252198,0.9728632860006888
ocfop.rttm,0.7869764593506897,0.7869764593506897
ofbxh.rttm,0.9928134082365978,0.9928134082365979
olzkb.rttm,0.8767191481080888,0.8767191481080888
ooxlj.rttm,1.0,1.0
optsn.rttm,0.8598893017414215,0.8736525209619435
oqwpd.rttm,0.8929693013044575,0.9376204487399051
otmpf.rttm,0.9782224681041051,1.0
oubab.rttm,0.8729346139996126,0.8729346139996127
ouvtt.rttm,0.777487486296978,0.7480893333609118
pccww.rttm,0.9574728625827554,0.9574728625827554
pgtkk.rttm,0.9283782694735714,0.9486331115628109
pkwrt.rttm,0.796375451263538,0.8237689530685923
poucc.rttm,0.7517614388405034,0.7379395827391788
ppexo.rttm,1.0,1.0
ptses.rttm,0.6233053632720912,0.678074732901566
pwnsw.rttm,0.8413043341275985,0.8515655592273165
pxqme.rttm,1.0,0.8696033437141452
pzxit.rttm,0.9311696038075636,0.9311696038075636
qadia.rttm,0.9413379235169798,0.9647031607178563
qajyo.rttm,0.8098350056319664,0.8253627430637899
qeejz.rttm,0.855886125310949,0.9338959056416168
qlrry.rttm,0.8620818909443692,0.9130156770224682
qoarn.rttm,0.9708090232846744,0.9576097073713358
qwepo.rttm,0.7673499123854027,0.7673499123854027
qxana.rttm,0.9594336940118564,0.9622477530758989
ralnu.rttm,0.6447713206333892,0.8264501781743158
rarij.rttm,0.9628321187379764,0.9410442993427114
rmvsh.rttm,1.0,1.0
rpkso.rttm,0.8690942680221375,0.8690942680221375
rsypp.rttm,0.9755181775303521,0.9723288927843247
rxulz.rttm,0.963613375549793,0.9551882906631898
ryken.rttm,0.9564061249550713,0.9564061249550713
sbrmv.rttm,0.6325107999588913,0.6325107999588911
sebyw.rttm,0.9874821314407626,0.9874821314407624
sexgc.rttm,0.81018256881587,0.8123366969415514
sfdvy.rttm,1.0,1.0
svxzm.rttm,1.0,1.0
swbnm.rttm,0.9961249092283432,0.9985847979065409
sxqvt.rttm,0.9722728183245366,1.0
tbjqx.rttm,0.7962000979631005,0.8078001730459303
thnuq.rttm,0.983914012926002,0.9854041953513849
tiido.rttm,0.7910367904102644,0.7571516887106033
tkhgs.rttm,0.9723807206599114,0.9723807206599115
tkybe.rttm,0.9868428800593839,0.9868428800593837
tnjoh.rttm,0.9886805898152717,0.9999314805678892
tpnyf.rttm,0.9863587167583635,0.9857239979200022
tpslg.rttm,0.9490510862053976,0.9490510862053976
tvtoe.rttm,0.9903900983031229,0.9936180469346574
uedkc.rttm,0.981854498549557,0.9796348403787295
uevxo.rttm,0.8682744859894159,0.9382927040860586
uhfrw.rttm,0.8724045576183115,0.8792891671737469
uicid.rttm,1.0,1.0
upshw.rttm,0.9827746308034471,0.9827746308034471
uqxlg.rttm,0.936286573694285,0.9628254393160918
usqam.rttm,0.8559666699732169,0.8661017632179346
utial.rttm,0.8323903020325186,0.8387565062473332
vdlvr.rttm,0.962705151843369,0.9627051518433689
vgaez.rttm,0.777486233785432,0.8506744521231383
vgevv.rttm,0.8193568224315905,0.7309446952222891
vncid.rttm,0.9879351670998238,0.9842722913836512
vtzqw.rttm,0.9195566850148256,0.859901507774807
vuewy.rttm,0.8705493442502601,0.87054934425026
vylyk.rttm,0.9430457100953312,1.0
vzuru.rttm,0.9757383800984218,0.9788760712103568
wcxfk.rttm,0.569663727856708,0.569663727856708
wdvva.rttm,0.7215710446984945,0.7215710446984945
wemos.rttm,0.9023066159132327,0.919603880398004
wibky.rttm,1.0,0.9484094162891559
wlfsf.rttm,0.9313093510782008,0.9528113273627858
wprog.rttm,0.9977945770179367,0.9118182069083185
wwvcs.rttm,0.9698874207428,0.9698874207428
wwzsk.rttm,0.9448276679818464,0.9448276679818465
xffsa.rttm,0.9104523848169359,0.9085612261460334
xggbk.rttm,0.9632247394786113,0.9495406532320281
xkgos.rttm,0.9396167533909711,0.9344152553752243
xkmqx.rttm,0.8257136308337887,0.8691397640918948
xlsme.rttm,0.9731778126818262,0.9709288128235194
xlyov.rttm,1.0,0.9896810969083053
xmyyy.rttm,0.9430981781513214,0.9243664945506607
xqxkt.rttm,0.9875883421955977,0.9854344753314933
xtdcl.rttm,1.0,1.0
xtzoq.rttm,0.5349198244338198,0.7002738708629254
xvxwv.rttm,0.9522341783028213,0.9826179794589414
ybhwz.rttm,0.9549964973172639,0.9682370360935538
ygrip.rttm,0.9278256115894491,0.9582957496241631
ylgug.rttm,0.9917068907767151,1.0
ylzez.rttm,0.9972495265137626,0.9972495265137626
ytmef.rttm,0.9775581404962095,1.0
ytula.rttm,0.9980244206163515,0.9978132344052507
yukhy.rttm,0.8616426709062819,0.8484080218257871
yzvon.rttm,0.9561143113675795,0.9509225818167137
zedtj.rttm,0.9840746581368646,0.9817893571332705
zehzu.rttm,0.9440929695465768,0.9797243344839871
zfzlc.rttm,0.9527442476479352,0.9527442476479352
zowse.rttm,0.9667021193505114,0.9639501168202891
zqidv.rttm,0.9114202871245561,0.9114202871245561
zsgto.rttm,0.9873620851448972,0.9860192604191537
zzsba.rttm,0.9653565755864617,0.9670937542996578
zztbo.rttm,1.0,0.9616105219769924
zzyyo.rttm,0.8598301149222578,0.8460673661934567
Average,0.9068953729388667,0.91662198942099
